dataset_scope,group,alpha,n,median_normalized_mountain_objective,q1_normalized_mountain_objective,q3_normalized_mountain_objective,median_normalized_centroid_gain,q1_normalized_centroid_gain,q3_normalized_centroid_gain,median_base_pair_f1,q1_base_pair_f1,q3_base_pair_f1,median_normalized_squared_mountain_distance,q1_normalized_squared_mountain_distance,q3_normalized_squared_mountain_distance,median_predicted_pair_count,q1_predicted_pair_count,q3_predicted_pair_count,median_median_selected_pair_bpp,q1_median_selected_pair_bpp,q3_median_selected_pair_bpp,median_fraction_selected_pair_bpp_below_0.01,q1_fraction_selected_pair_bpp_below_0.01,q3_fraction_selected_pair_bpp_below_0.01,median_hybrid_seconds,q1_hybrid_seconds,q3_hybrid_seconds,fraction_records_with_any_selected_pair_bpp_below_0.01
deduplicated,tRNA,0.009900990099009901,6428,0.0003241772882332509,0.00018569933155157173,0.0005401928662370908,0.4069985849831873,0.28181748942330953,0.505666220594946,0.6538461538461539,0.5142857142857142,0.8292682926829268,0.008073195896709458,0.0019364243597832945,0.03264223127236826,22.0,20.0,24.0,0.9205183024730014,0.8206656477388948,0.9707634445990104,0.0,0.0,0.0,0.002781891,0.00250084125,0.003970959,0.18917237087741132
deduplicated,tRNA,0.029126213592233007,6428,0.00045747454837112903,0.0002232409660686949,0.0008391690667403931,0.4158506444627941,0.29871408439660513,0.5093192175896509,0.6808510638297872,0.5217391304347826,0.8571428571428571,0.008120966750897195,0.0016969023818338886,0.03293666111238133,22.0,21.0,24.0,0.9180481502699562,0.8145519787180158,0.9701579824444315,0.0,0.0,0.0,0.0027834885000000004,0.00249964225,0.00396075975,0.07373988799004356
deduplicated,tRNA,0.09090909090909091,6428,0.0007035480008839133,0.00027370118210930214,0.0015291244241124593,0.4215818532882346,0.31220761275196435,0.5112665655437766,0.6938775510204082,0.5238095238095238,0.8695652173913043,0.008226335355649227,0.001371092155408061,0.033018873618112676,22.0,21.0,24.0,0.9196162301369966,0.8120594966413481,0.9700762021259287,0.0,0.0,0.0,0.002783062,0.0025006615,0.00394352025,0.013067828251400125
deduplicated,tRNA,0.23076923076923075,6428,0.0009875999261440556,0.0003151330553780717,0.0025691587602644254,0.42375945250483593,0.32089981915609506,0.5116953460251197,0.7083333333333334,0.5263157894736842,0.8785365853658537,0.007939428992060571,0.001348900185250613,0.03288088583281326,22.0,20.0,24.0,0.9225616504546964,0.8144526284257789,0.9711615794301384,0.0,0.0,0.0,0.0027783795,0.0024977315,0.0039204700000000006,0.0
deduplicated,tRNA,0.5,6428,0.0012366546876655617,0.00034382450568046376,0.004135610668619149,0.4248690531937721,0.32482699533378884,0.5120479054497145,0.7142857142857143,0.5306122448979592,0.8888888888888888,0.007974106217310512,0.0015366242891151664,0.03151174668028601,22.0,20.0,24.0,0.9253148974697156,0.8229957619336459,0.9731602842153384,0.0,0.0,0.0,0.0027782945000000003,0.00249682375,0.0039218905,0.0
deduplicated,tRNA,0.75,6428,0.0013603510113799895,0.0003646427504169672,0.005147298191819392,0.42496857350492406,0.3253260383831212,0.5121193872315314,0.721111111111111,0.5306122448979592,0.8888888888888888,0.008151954833877031,0.0016704729808108948,0.030259214469740784,22.0,20.0,24.0,0.92838612975473,0.8319789476714625,0.9742783408310184,0.0,0.0,0.0,0.0027727315000000002,0.0024982150000000002,0.0038649360000000002,0.0
deduplicated,tRNA,0.9090909090909091,6428,0.001422193600995309,0.0003681128952648143,0.005776931217518796,0.4250265703672249,0.32544967959741206,0.5121193872315314,0.723404255319149,0.5306122448979592,0.8837209302325582,0.008246209699754304,0.0017169414759776206,0.02996047049749325,22.0,20.0,24.0,0.9297505420085856,0.8364814504875878,0.9750324764381004,0.0,0.0,0.0,0.0027661555,0.0024937187500000003,0.00389483875,0.0
deduplicated,tRNA,1.0,6428,0.0014625219964821698,0.0003718760263018046,0.00607847332908891,0.4250265703672249,0.32544967959741206,0.5121193872315314,0.723404255319149,0.5303121248499401,0.8805882352941177,0.008355829798174572,0.0017422778002385108,0.02985938860159374,22.0,20.0,24.0,0.9303401129726547,0.837482460861332,0.9752539655533528,0.0,0.0,0.0,0.002763286,0.0024901027499999997,0.00389904575,0.0
deduplicated,tmRNA,0.0,8,1.5423357642202377e-05,1.3229471831531465e-05,1.7089958635592333e-05,0.21014150181964109,0.07169619266866084,0.23035312539892278,0.44883040935672514,0.3547585985900449,0.5151996370235935,0.014686333074685698,0.009296847790024234,0.03217800664666134,70.5,63.25,72.5,0.9077072318294425,0.8462370493250044,0.9607719026440082,0.1628992628992629,0.1388888888888889,0.28794813119755913,0.6395655835,0.4030676865,0.862254571,0.875
deduplicated,tmRNA,9.999000099990002e-05,8,1.8520303408752887e-05,1.3412369522132719e-05,1.9851797821217948e-05,0.26033699282858475,0.1770156055967258,0.2775516220434289,0.45760233918128657,0.37064516129032254,0.5326678765880217,0.014720495173482555,0.00929939358937027,0.0321108149211989,70.0,63.25,72.5,0.9095089238878853,0.8494205230212788,0.9607719026440082,0.10184275184275185,0.05555555555555555,0.1488235294117647,0.6302683675,0.40517405274999996,0.85093391475,0.875
deduplicated,tmRNA,0.0002999100269919024,8,2.6952424966204034e-05,1.4152247011180989e-05,2.8176527852328764e-05,0.27433650862855397,0.23503829449362756,0.31613073346213433,0.46982456140350876,0.38886433937251436,0.5326678765880217,0.014856415667584073,0.009349750632247883,0.032062709162243117,70.5,63.5,72.5,0.9090541269396554,0.8487574899665609,0.9607719026440082,0.047619047619047616,0.03125,0.126231884057971,0.6217233395,0.3967884275,0.842587153,0.75
deduplicated,tmRNA,0.0009990009990009992,8,3.3869726917462866e-05,1.85115755127942e-05,4.3613108623858705e-05,0.29388284740264115,0.25008698832071513,0.33683435120420363,0.4671052631578947,0.37605263157894736,0.5338672768878718,0.015128432250734385,0.009348865953236671,0.03197526728652967,71.0,65.0,72.25,0.9084958366689777,0.8554155609613322,0.9607719026440082,0.015419020715630885,0.010416666666666666,0.0762987012987013,0.619451721,0.4050379795,0.83985323625,0.75
deduplicated,tmRNA,0.0029910269192422734,8,6.319746504920059e-05,4.516433107372198e-05,7.692062055532365e-05,0.31586822480942245,0.27947911899534184,0.3424196669095402,0.47315515610217596,0.37033279220779225,0.5365683229813665,0.015285940075922062,0.009588274535188684,0.03182903662778852,70.0,67.5,72.25,0.902414755744968,0.8466122666959857,0.9618715885931959,0.0,0.0,0.025657894736842105,0.618074835,0.40083517324999995,0.83413355125,0.375
deduplicated,tmRNA,0.009900990099009901,8,0.00011078656223973401,6.927248635333366e-05,0.00012972747068117164,0.322554420011229,0.2880774083384326,0.3474649490574336,0.47514619883040937,0.37157287157287155,0.5557971014492754,0.014895414280309568,0.009055676747910772,0.03189634644049001,67.0,64.5,70.75,0.9023771622661556,0.8533831181271941,0.9710171415157874,0.0,0.0,0.0,0.6177901595,0.40632854225,0.824320154,0.125
deduplicated,tmRNA,0.029126213592233007,8,0.00020517429626890115,0.00014539647025230512,0.00036080478438451984,0.3311139586958716,0.2934782483773571,0.3548700915240276,0.4780701754385965,0.36782661782661785,0.5660377358490566,0.016602046567605895,0.009310406869944521,0.030276844117649988,66.0,63.25,69.75,0.9067716049895143,0.8476174490105954,0.9729040277254377,0.0,0.0,0.0,0.62337832,0.39907201324999997,0.8252858279999999,0.125
deduplicated,tmRNA,0.09090909090909091,8,0.0006067118604854544,0.00017349218492225288,0.0008661773944578285,0.33539330754098684,0.30013942496445195,0.36521060224836605,0.485999767630998,0.37605263157894736,0.5769230769230769,0.01777747078969276,0.006938824623827324,0.029796362089993006,64.5,61.25,68.25,0.9128902793923364,0.871980370529489,0.9745658317731668,0.0,0.0,0.0,0.6253701955000001,0.40573780175,0.82300598025,0.0
deduplicated,tmRNA,0.23076923076923075,8,0.0007382824808872098,0.00044923341047460754,0.0009846131109955646,0.33663155475313333,0.3004064503437706,0.37110122037497706,0.4940701944494612,0.38,0.5769230769230769,0.017062377215994053,0.006942476942562744,0.031973964722722015,63.5,61.0,68.0,0.9177931146936045,0.8817617211796893,0.9745658317731668,0.0,0.0,0.0,0.6316465605,0.3962691195,0.82309673775,0.0
deduplicated,tmRNA,0.5,8,0.0014836181631004773,0.0007439688039017139,0.0023770941755069225,0.338043629627713,0.3010961825578676,0.3713782374674082,0.4991726420297849,0.39018639119694587,0.5769230769230769,0.014860994420143346,0.0071361530819536775,0.028510483313316765,62.0,59.0,65.25,0.9182516479712226,0.8849521341846109,0.9745658317731668,0.0,0.0,0.0,0.625478729,0.40156514325000003,0.8228749995,0.0
deduplicated,tmRNA,0.75,8,0.002075574617176363,0.0007439688039017139,0.0030763402039981473,0.338043629627713,0.301601306212706,0.37157392984811477,0.49934589220303505,0.3929649407940562,0.5794812985179958,0.01402410468793717,0.0071361530819536775,0.025331671608794137,61.0,56.0,63.25,0.9183042149722935,0.8900480414484707,0.9745658317731668,0.0,0.0,0.0,0.6394011150000001,0.39684948975,0.82337763975,0.0
deduplicated,tmRNA,0.9090909090909091,8,0.002362807846590211,0.0007439688039017139,0.003943146680065933,0.338043629627713,0.3017177000585751,0.3716864452940579,0.49934589220303505,0.3929649407940562,0.5822250179726814,0.013548106171062443,0.0071361530819536775,0.025331671608794137,61.0,55.25,62.75,0.9193367040447356,0.896365345547192,0.9745658317731668,0.0,0.0,0.0,0.6302247114999999,0.4022561405,0.8234129702499999,0.0
deduplicated,tmRNA,1.0,8,0.002362807846590211,0.0007439688039017139,0.004684382559264896,0.338043629627713,0.3018405491936407,0.3716864452940579,0.49934589220303505,0.3944260746339159,0.5822250179726814,0.01600913986850373,0.0071361530819536775,0.026970591179195015,60.0,53.75,62.75,0.9197350254643777,0.9060327666210113,0.9745658317731668,0.0,0.0,0.0,0.63680722,0.397019551,0.8163927955,0.0
