dataset_scope,group,alpha,endpoint_alpha,n,median_delta_base_pair_f1,q1_delta_base_pair_f1,q3_delta_base_pair_f1,fraction_higher_base_pair_f1,fraction_equal_base_pair_f1,median_delta_nmsmd,q1_delta_nmsmd,q3_delta_nmsmd,fraction_lower_nmsmd,fraction_equal_nmsmd,median_delta_normalized_mountain_objective,q1_delta_normalized_mountain_objective,q3_delta_normalized_mountain_objective,median_delta_normalized_centroid_gain,q1_delta_normalized_centroid_gain,q3_delta_normalized_centroid_gain,median_delta_fraction_selected_pair_bpp_below_0.01,q1_delta_fraction_selected_pair_bpp_below_0.01,q3_delta_fraction_selected_pair_bpp_below_0.01,fraction_identical_to_endpoint
deduplicated,all_families,0.0029910269192422734,0.0,16222,0.03389830508474577,0.0,0.11033210707559007,0.6599063000863026,0.22031808654913082,2.4951759930800523e-05,-0.00015773699984226314,0.00040948429504511843,0.39840956725434595,0.07915176920231784,5.2207873436490414e-05,1.567306580302067e-05,0.00011654577359951354,0.1063932929657044,0.049709239914000614,0.18330025227822022,-0.1111111111111111,-0.22882960413080894,-0.02857142857142857,0.06817901615090617
deduplicated,all_families,0.0029910269192422734,1.0,16222,-0.006250413166127899,-0.04434145863716765,0.00991114149008887,0.3103809641227962,0.16342004684995684,-0.0005328439063378822,-0.004429545085524174,0.0003980019435739392,0.599309579583282,0.0918505732955246,-0.0010569085210524894,-0.005351766292580527,-0.00020938229540110352,-0.02518006227247449,-0.07293170686933519,-0.0074555845932604,0.0,0.0,0.05,0.09037110097398594
deduplicated,all_families,0.009900990099009901,0.0,16222,0.04262663957206253,0.0,0.13608292570068747,0.6753791147823943,0.16810504253482925,8.628255489065233e-05,-0.00025520666250110287,0.0008330248056275455,0.3856491184810751,0.05264455677475034,0.00012105440036109243,4.019405706492828e-05,0.00029031192274140533,0.13114815646889916,0.06083321938027329,0.21685205208277814,-0.13636363636363635,-0.2857142857142857,-0.03125,0.04672666748859573
deduplicated,all_families,0.009900990099009901,1.0,16222,0.0,-0.027685492801771905,0.010175438596491171,0.3235112809764517,0.21107138453951424,-0.0003263435633939732,-0.003968876567981021,0.00029101144185821146,0.5581309333004562,0.15207742571816052,-0.0009610724756327382,-0.005155651121580352,-0.000168022154219978,-0.012190228738832964,-0.03780415325498221,-0.0024896137766708126,0.0,0.0,0.0,0.1496116385155961
deduplicated,all_families,0.029126213592233007,0.0,16222,0.04448249619482497,0.0,0.14926704568149443,0.6798175317470102,0.14264578966835162,0.00018511662347278635,-0.0003221987441741972,0.0013025073266037072,0.3691899889039576,0.043767722845518435,0.00023310918786609194,7.148533835135393e-05,0.0005765430133565085,0.1448818873297327,0.06592644993124973,0.23671684257991688,-0.14285714285714285,-0.3125,-0.03333333333333333,0.03976081864135125
deduplicated,all_families,0.029126213592233007,1.0,16222,0.0,-0.019264322417363297,0.010272873547048422,0.32073727037356675,0.27518185180618915,-2.117718043552041e-05,-0.003338766496661234,0.0001273808988595665,0.5021575638022439,0.23461965232400445,-0.000834372080892791,-0.00479466587687333,-6.192369440125958e-05,-0.005292673005390519,-0.021348265781295735,-0.00016601664695327367,0.0,0.0,0.0,0.23190728640118358
deduplicated,all_families,0.09090909090909091,0.0,16222,0.04515327257663626,0.0,0.15856127184753627,0.6877080507952164,0.12439896436937492,0.00027751898031597513,-0.00045777325570386777,0.002038044416217673,0.3633953889779312,0.040377265441992355,0.000434241347834246,0.00011921749100581483,0.0011981540566136117,0.15369719743596041,0.06924416650594085,0.25041594446526133,-0.14285714285714285,-0.3181818181818182,-0.03333333333333333,0.03729503143878683
deduplicated,all_families,0.09090909090909091,1.0,16222,0.0,-0.012725815092037303,0.006630671770757976,0.28159289853285663,0.3816422142769079,0.0,-0.002397063165699023,0.0,0.4304648008876834,0.3534705954876094,-0.000524423300237121,-0.004000565169509793,0.0,-0.0013244090075917592,-0.008867294260710173,0.0,0.0,0.0,0.0,0.352669214646776
deduplicated,all_families,0.23076923076923075,0.0,16222,0.046511627906976716,0.0,0.1658536585365854,0.699728763407718,0.11096042411539885,0.00037023324694557573,-0.0005415974578967086,0.002674998876050893,0.35864874861299467,0.03760325483910738,0.0006627561632557885,0.0001613447119711018,0.002138826894092627,0.15869474637977737,0.07027032657773348,0.2597700056333364,-0.14285714285714285,-0.32,-0.03333333333333333,0.03550733571692763
deduplicated,all_families,0.23076923076923075,1.0,16222,0.0,-0.005281003884940419,0.0,0.22229071631118236,0.5065343360867957,0.0,-0.0011840464422270315,0.0,0.3468129700406855,0.4887190235482678,-0.00011001132000146856,-0.0027250712991052544,0.0,-5.250394065486885e-05,-0.0029242952000612388,0.0,0.0,0.0,0.0,0.4882258661077549
deduplicated,all_families,0.5,0.0,16222,0.04761904761904767,0.0,0.17016449234259784,0.7114412526198989,0.10041918382443595,0.0005212008867320989,-0.000503705427237432,0.0035709330431798105,0.3432375785969671,0.03637036123782517,0.0009428788850784908,0.0002064231044690473,0.003478883654338835,0.1619847305898191,0.07041847048588727,0.2653098692841088,-0.14285714285714285,-0.32,-0.03333333333333333,0.03421279743558131
deduplicated,all_families,0.5,1.0,16222,0.0,0.0,0.0,0.1459746023918136,0.6815435827888053,0.0,0.0,0.0,0.23042781407964494,0.6714338552582912,0.0,-0.000927888076553573,0.0,0.0,-0.00028125099490772243,0.0,0.0,0.0,0.0,0.6710639871779065
deduplicated,all_families,0.75,0.0,16222,0.04831439393939396,0.0,0.17043740573152338,0.717050918505733,0.09591912217975589,0.0006151809155993087,-0.0004820419335570965,0.004226048644517377,0.33645666378991496,0.03581555911724818,0.0010554267860514188,0.00022909808474792068,0.004529468770378628,0.16304263637261207,0.07057271967450214,0.26696508045869155,-0.14285714285714285,-0.32,-0.03333333333333333,0.033719639995068426
deduplicated,all_families,0.75,1.0,16222,0.0,0.0,0.0,0.08093946492417704,0.8183947725311306,0.0,0.0,0.0,0.1342621131796326,0.8135864874861299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134015534459376
deduplicated,all_families,0.9090909090909091,0.0,16222,0.048861283643892306,0.0,0.16910807988799,0.718776969547528,0.0930834668968068,0.000664490644632882,-0.0004469214995530789,0.004518447536525047,0.33053877450376035,0.035938848477376405,0.0011151825012120115,0.00023494524556167537,0.005160484518123772,0.1632060990167889,0.07060792934166023,0.2674981099791297,-0.14285714285714285,-0.3181818181818182,-0.03333333333333333,0.03365799531500432
deduplicated,all_families,0.9090909090909091,1.0,16222,0.0,0.0,0.0,0.0382813463198126,0.9182591542349895,0.0,0.0,0.0,0.06275428430526446,0.916286524472938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162248797928739
deduplicated,all_families,1.0,0.0,16222,0.048957633703396425,0.0,0.16666666666666669,0.7169892738256688,0.09209715201578104,0.0007072135492301097,-0.0004361012547822468,0.004756016029889142,0.32647022561952904,0.03563062507705585,0.001161920163777487,0.00023936340325757607,0.005470768851228028,0.16324219860855987,0.07060792934166023,0.2675424751141454,-0.14285714285714285,-0.3181818181818182,-0.03333333333333333,0.0335963506349402
deduplicated,all_families,1.0,1.0,16222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,16S_rRNA,0.0,0.0,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,16S_rRNA,0.0,1.0,142,-0.1479399436495614,-0.2147191231160697,-0.05638585262722426,0.014084507042253521,0.007042253521126761,0.00015003612933303195,-0.0007540741853336156,0.0037871605677537957,0.47183098591549294,0.0,-0.001264556482794972,-0.0030840857225223,-0.0003199458336794087,-0.20924555324631744,-0.2861940233701003,-0.15134001432182198,0.19707639778062314,0.11202185792349727,0.34065638450502156,0.0
deduplicated,16S_rRNA,9.999000099990002e-05,0.0,142,0.05844804156305172,0.024186256781193516,0.09899644542501689,0.8873239436619719,0.09154929577464789,-4.291739495841532e-06,-4.357031786706941e-05,3.1047306646148445e-05,0.5211267605633803,0.028169014084507043,2.8492512400876206e-06,1.6033856707958252e-06,4.6395534791460835e-06,0.09903253422486046,0.06575087306872468,0.1389391155725384,-0.09503018711956032,-0.13769485120453476,-0.05333333333333333,0.02112676056338028
deduplicated,16S_rRNA,9.999000099990002e-05,1.0,142,-0.05937519441769257,-0.1403955382365316,-0.02423331407866408,0.056338028169014086,0.028169014084507043,0.00015113234169680074,-0.0007091847532958743,0.0037601554456542408,0.47183098591549294,0.0,-0.0012617154406560946,-0.0030799450958567025,-0.0003180198209306453,-0.10533250281593975,-0.16219076275849642,-0.05529333323763126,0.08384074941451991,0.0390892002734108,0.19718309859154928,0.0
deduplicated,16S_rRNA,0.0002999100269919024,0.0,142,0.08360012089817917,0.03816530573746196,0.15119396732299964,0.9225352112676056,0.04929577464788732,-1.9669563656535987e-05,-7.33986079123097e-05,3.8498947375757795e-05,0.5633802816901409,0.014084507042253521,8.59179568523205e-06,5.580192426476916e-06,1.4629066029447201e-05,0.13297175502762518,0.09169763955127208,0.19481051859162646,-0.1250507703706349,-0.21077182311359527,-0.08155661446343587,0.014084507042253521
deduplicated,16S_rRNA,0.0002999100269919024,1.0,142,-0.03681321430358303,-0.0930283248022136,-0.010240781267868003,0.1267605633802817,0.014084507042253521,0.00014394421826198223,-0.0007177188658505779,0.003977770963155295,0.47183098591549294,0.0,-0.0012382610739519301,-0.003071880793986337,-0.00031359047973496403,-0.06435728669399535,-0.10123950938548032,-0.034062530939641775,0.04124149659863945,0.01355979266938171,0.11129275653923541,0.0
deduplicated,16S_rRNA,0.0009990009990009992,0.0,142,0.09897480413936444,0.03880769389628998,0.16438356164383566,0.9295774647887324,0.04225352112676056,-1.4830678303939348e-05,-8.665945795998487e-05,0.00011632019690997785,0.5211267605633803,0.007042253521126761,2.2235021227267136e-05,1.348455384432186e-05,3.6988856620933996e-05,0.1664160550572339,0.11743794728749624,0.21548670859810254,-0.16827328789354107,-0.2384306215341011,-0.10458874458874459,0.007042253521126761
deduplicated,16S_rRNA,0.0009990009990009992,1.0,142,-0.03233155790172437,-0.07242478040350381,-0.005844065184513424,0.1619718309859155,0.035211267605633804,0.00014350288913654043,-0.0006170683990752694,0.0038707055913288395,0.4507042253521127,0.014084507042253521,-0.0012226996868989603,-0.003068011824702387,-0.00030337319776223406,-0.034537973884269935,-0.05860085575204613,-0.01721517965672907,0.014492753623188406,0.0,0.046784156976744186,0.014084507042253521
deduplicated,16S_rRNA,0.0029910269192422734,0.0,142,0.11846207545929513,0.050694786759750504,0.18389085674237113,0.9366197183098591,0.028169014084507043,-4.354648119086102e-06,-0.00019060568358917913,0.00014196383874913088,0.5070422535211268,0.0,4.6070867753132246e-05,2.4308382854317583e-05,7.007127116592245e-05,0.17659872811492788,0.13264476241059844,0.2504926236941111,-0.18983268983268983,-0.30285505658999634,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.0029910269192422734,1.0,142,-0.021779108189988627,-0.049843621720778664,0.0,0.23943661971830985,0.04929577464788732,0.00015156583897153703,-0.0005711692027368236,0.00386181988431382,0.44366197183098594,0.014084507042253521,-0.0011958963610909667,-0.0030308353002925057,-0.00028528059240484144,-0.022311666382119524,-0.03443713338547902,-0.009733201783648476,0.0,0.0,0.014084507042253521,0.014084507042253521
deduplicated,16S_rRNA,0.009900990099009901,0.0,142,0.1244252884346373,0.047715018179250904,0.19103773107624555,0.9436619718309859,0.02112676056338028,-6.635740398365606e-05,-0.0004460803622902969,0.0002588681842511913,0.5915492957746479,0.0,8.426017414349107e-05,5.4718252705921544e-05,0.00015034671638972417,0.18378732318072877,0.1420577080130422,0.2619656246065525,-0.19707639778062314,-0.32199303616700364,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.009900990099009901,1.0,142,-0.011348912320699123,-0.03687835525927674,0.0,0.22535211267605634,0.08450704225352113,8.42022975792358e-05,-0.0005406365802171755,0.0033283175429449606,0.4014084507042254,0.035211267605633804,-0.0011708290839307228,-0.002940478690625548,-0.0002580133294028369,-0.014595528398085464,-0.02460961596349996,-0.004335009767174672,0.0,0.0,0.0,0.035211267605633804
deduplicated,16S_rRNA,0.029126213592233007,0.0,142,0.13401516690990378,0.05018948718289899,0.1897723042609428,0.9295774647887324,0.035211267605633804,-0.00012391531429429713,-0.0008259062116048634,0.0002805487966828818,0.6126760563380281,0.0,0.00019386912019810765,8.950083455590712e-05,0.0003132423291542547,0.1976991338668679,0.144111885016361,0.2721362017844019,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.029126213592233007,1.0,142,-0.009456740442655931,-0.029396325459317585,0.0,0.14788732394366197,0.176056338028169,1.024093506564439e-06,-0.000621043344276271,0.001924053425156357,0.36619718309859156,0.13380281690140844,-0.0010677547426825287,-0.002839942800007218,-0.00020815169626002924,-0.00834332489977646,-0.017150285509160132,-0.0013080538154064542,0.0,0.0,0.0,0.13380281690140844
deduplicated,16S_rRNA,0.09090909090909091,0.0,142,0.13553424122858837,0.053472451206682675,0.20307209674751114,0.9436619718309859,0.02112676056338028,-0.00016358813066121307,-0.0018582176676611752,0.00045460866961545196,0.5774647887323944,0.0,0.0005252405328028506,0.00014735039085410486,0.0008596450668847758,0.2013684957063873,0.14861634505128446,0.2794573068160363,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.09090909090909091,1.0,142,-0.005291144871954007,-0.012907077899124597,0.0,0.15492957746478872,0.21830985915492956,0.0,-0.00048274588036561464,0.000857766429451404,0.34507042253521125,0.2112676056338028,-0.0006802132436357316,-0.0022713417892288677,-5.5897827035768845e-05,-0.0021247359402026544,-0.006633175406718872,-7.646774274328028e-05,0.0,0.0,0.0,0.2112676056338028
deduplicated,16S_rRNA,0.23076923076923075,0.0,142,0.1458175185276298,0.05883464566929131,0.2125270593596901,0.9507042253521126,0.02112676056338028,-0.00030586259396057913,-0.0024052542824176803,0.00048804992871896,0.5774647887323944,0.0,0.0008987893048023965,0.00019010975268727757,0.0016721439131375491,0.20421396348995788,0.15134001432182198,0.2828376238862264,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.23076923076923075,1.0,142,0.0,-0.006731504658601076,0.0,0.16901408450704225,0.38028169014084506,0.0,-0.0001692358290525259,0.0002609231690418306,0.2887323943661972,0.36619718309859156,-0.00019128191418555708,-0.0016824286943889185,0.0,-0.00021258736915472087,-0.0016942288519854048,0.0,0.0,0.0,0.0,0.36619718309859156
deduplicated,16S_rRNA,0.5,0.0,142,0.15014035994012298,0.05883464566929131,0.2140897524866991,0.971830985915493,0.007042253521126761,-0.0001870677471991043,-0.0034092506614754525,0.0006719123209890966,0.5492957746478874,0.0,0.0009855266603246943,0.00027461417371933325,0.0023217491720120597,0.20856523157565648,0.15134001432182198,0.2856797200769645,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.5,1.0,142,0.0,-0.0030296526789191855,0.0,0.11971830985915492,0.5985915492957746,0.0,0.0,0.0,0.19014084507042253,0.5915492957746479,0.0,-0.0005548215626832631,0.0,0.0,-0.00016344034990298933,0.0,0.0,0.0,0.0,0.5915492957746479
deduplicated,16S_rRNA,0.75,0.0,142,0.1479399436495614,0.05638585262722426,0.2151748251748252,0.971830985915493,0.007042253521126761,-0.00011393847310612085,-0.0034092506614754525,0.0007097320969800265,0.5211267605633803,0.0,0.001174716204843787,0.00031041968347465966,0.002646924487965755,0.20924555324631744,0.15134001432182198,0.2861270523115476,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.75,1.0,142,0.0,0.0,0.0,0.06338028169014084,0.7605633802816901,0.0,0.0,0.0,0.09859154929577464,0.7464788732394366,0.0,-8.284541845469712e-05,0.0,0.0,-1.8900216749995202e-07,0.0,0.0,0.0,0.0,0.7464788732394366
deduplicated,16S_rRNA,0.9090909090909091,0.0,142,0.1458175185276298,0.05638585262722426,0.2147191231160697,0.971830985915493,0.007042253521126761,-0.00015003612933303195,-0.0034092506614754525,0.0007540741853336156,0.528169014084507,0.0,0.0012083885090946127,0.0003199458336794087,0.002986443295153947,0.20924555324631744,0.15134001432182198,0.2861940233701003,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,0.9090909090909091,1.0,142,0.0,0.0,0.0,0.028169014084507043,0.9014084507042254,0.0,0.0,0.0,0.028169014084507043,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014084507042254
deduplicated,16S_rRNA,1.0,0.0,142,0.1479399436495614,0.05638585262722426,0.2147191231160697,0.9788732394366197,0.007042253521126761,-0.00015003612933303195,-0.0037871605677537957,0.0007540741853336156,0.528169014084507,0.0,0.001264556482794972,0.0003199458336794087,0.0030840857225223,0.20924555324631744,0.15134001432182198,0.2861940233701003,-0.19707639778062314,-0.34065638450502156,-0.11202185792349727,0.0
deduplicated,16S_rRNA,1.0,1.0,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,5S_rRNA,0.0,0.0,9273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,5S_rRNA,0.0,1.0,9273,-0.044505494505494514,-0.14084507042253525,0.0,0.20867033322549336,0.05747870160681549,-0.0010864841373315962,-0.005555925211258235,0.0,0.7444192817858298,0.008627197239296884,-0.0010998337147829062,-0.005398746770900206,-0.000257753401757504,-0.17656259125185267,-0.28227425977582776,-0.07247565267150896,0.16129032258064516,0.02857142857142857,0.3611111111111111,0.006578237894963874
deduplicated,5S_rRNA,9.999000099990002e-05,0.0,9273,0.0,0.0,0.03076923076923077,0.41658578669254825,0.5255041518386714,0.0,-1.6196823802851895e-05,3.560746332431273e-05,0.3185592580610374,0.29224630648118194,8.307499839574828e-07,0.0,2.2402673409937357e-06,0.02680087492806582,0.0,0.05546931658653174,-0.02702702702702703,-0.05555555555555555,0.0,0.27110967324490454
deduplicated,5S_rRNA,9.999000099990002e-05,1.0,9273,-0.028169014084507005,-0.10667251975417025,0.0,0.23519896473633128,0.07688989539523347,-0.0010714981492304697,-0.005526278307933343,0.0,0.7425860023724793,0.011970236169524426,-0.0010984704866684651,-0.0053975093397784805,-0.00025618401080598465,-0.12357043457615402,-0.24196217491340094,-0.037803195370421816,0.1111111111111111,0.0,0.3157894736842105,0.01046047665264747
deduplicated,5S_rRNA,0.0002999100269919024,0.0,9273,0.013169446883230962,0.0,0.05714285714285716,0.5730615766202954,0.343901649951472,0.0,-4.381512936416955e-05,9.250632677199186e-05,0.3826161975628168,0.13113339803731264,5.039887905172086e-06,1.416337828317771e-06,1.0545734604697996e-05,0.05450092519432248,0.024135551743868472,0.099487916932674,-0.05405405405405406,-0.10714285714285715,0.0,0.11021244473201769
deduplicated,5S_rRNA,0.0002999100269919024,1.0,9273,-0.017797552836484987,-0.07843137254901966,0.0038935756002596023,0.2675509543836946,0.0908012509435997,-0.0010638227578779046,-0.0054686418385712305,0.0,0.7364391243394802,0.017146554513102555,-0.0010894584893269713,-0.005385164875176167,-0.00025144239700820755,-0.08027318502781661,-0.19319291861220192,-0.023076712307249725,0.0625,0.0,0.25,0.0156367949962256
deduplicated,5S_rRNA,0.0009990009990009992,0.0,9273,0.02898550724637683,0.0,0.08421052631578951,0.6582551493583522,0.2237679283942629,1.982278430828397e-05,-7.833641931349195e-05,0.00022478982151688163,0.38919443545778065,0.06944893777633991,1.988978364567633e-05,6.6284463428813205e-06,4.1057962603742806e-05,0.08881647880759207,0.04320924050965824,0.15164433921885778,-0.09090909090909094,-0.18245967741935484,-0.027777777777777776,0.05629246198641216
deduplicated,5S_rRNA,0.0009990009990009992,1.0,9273,-0.01132075471698113,-0.050830889540567026,0.009893455098934578,0.31812789819907256,0.10147740752722959,-0.0010093483267849899,-0.005372044730494897,0.0,0.7278119271001833,0.026205111614364285,-0.0010638496434631042,-0.0053475731884281615,-0.0002441812884493118,-0.04159089955504952,-0.12699355189075526,-0.013181996545342745,0.027777777777777776,0.0,0.14814814814814814,0.02480319206297854
deduplicated,5S_rRNA,0.0029910269192422734,0.0,9273,0.03508771929824561,0.0,0.11225340372325643,0.6931952981775046,0.1512994715841691,4.625316338599593e-05,-0.00011988790480900349,0.00041032115521186935,0.38423379704518495,0.043783025989431686,5.176014809357201e-05,1.583667606323792e-05,0.00011654799527990728,0.11742053794675603,0.057538566936645164,0.19696257894532815,-0.12903225806451613,-0.25925925925925924,-0.02857142857142857,0.0341852690607139
deduplicated,5S_rRNA,0.0029910269192422734,1.0,9273,-0.0038363171355498826,-0.03076923076923077,0.011278195488721887,0.3607246845681009,0.12164348107408605,-0.0009351098270369272,-0.005186779613942509,0.0,0.7146554513102555,0.04205758654157231,-0.000992571689560315,-0.005247236606209771,-0.00022954550063109555,-0.0220144263667027,-0.07003696533660558,-0.00774027248667708,0.0,0.0,0.05714285714285714,0.04043998705920414
deduplicated,5S_rRNA,0.009900990099009901,0.0,9273,0.04251469923111717,0.0,0.13461538461538458,0.700528415830907,0.10438908659549229,0.00014203424603487745,-0.00016484586911238,0.0008523797252562096,0.36083252453359216,0.019519033753909197,0.00011625501376136186,4.092059483063581e-05,0.0002841008417728462,0.14167010429104238,0.06578066183679487,0.23343662802412946,-0.15240641711229946,-0.3225806451612903,-0.02857142857142857,0.014666235306804701
deduplicated,5S_rRNA,0.009900990099009901,1.0,9273,0.0,-0.01989389920424403,0.012400793650793607,0.3818613178043783,0.1651029871670441,-0.0007533014589450706,-0.004786161433742844,0.0,0.6704410654588591,0.09781084870052842,-0.0009144662711996298,-0.005049760481340031,-0.00020113318785049467,-0.010623494420943014,-0.03481711077442051,-0.0031062677083267265,0.0,0.0,0.0,0.09414428987382724
deduplicated,5S_rRNA,0.029126213592233007,0.0,9273,0.043020193151887653,0.0,0.14473089099954772,0.7044106545885905,0.08379165318667098,0.00029198119925936484,-0.00017358700180530482,0.0013743797120410201,0.3293432546101585,0.011970236169524426,0.00021609213670040084,7.417310316251343e-05,0.0005650301051497095,0.1564448263424817,0.0694447885084915,0.2541858123317743,-0.16129032258064516,-0.35454545454545455,-0.02857142857142857,0.009166397066752938
deduplicated,5S_rRNA,0.029126213592233007,1.0,9273,0.0,-0.015092375748113396,0.013568521031207537,0.38887091556130704,0.21675833063733418,-0.0005748607449402343,-0.004226048644517377,0.0,0.6051978863366764,0.17222042488946404,-0.0007943821318236652,-0.004684344498834118,-0.0001462583931920305,-0.005111366285522778,-0.019028333722803936,-0.0007210611465769956,0.0,0.0,0.0,0.16876954599374527
deduplicated,5S_rRNA,0.09090909090909091,0.0,9273,0.04298642533936653,0.0,0.1470588235294118,0.7105575326215896,0.07139005715518171,0.0004757468233988146,-0.0001784050587745555,0.002213544247758374,0.308637981235846,0.01035263668715626,0.0003976623329699019,0.00012438156335413863,0.0011584842659453974,0.16584792839536067,0.07116353479352089,0.26724577946362055,-0.16129032258064516,-0.3611111111111111,-0.02857142857142857,0.007872317480858405
deduplicated,5S_rRNA,0.09090909090909091,1.0,9273,0.0,-0.011111111111111127,0.01118881118881121,0.34519572953736655,0.31899061792300226,-0.00011047108024934797,-0.0031695364833880316,0.0,0.5217297530464791,0.28760918796505985,-0.000570103239178904,-0.003965782338817438,0.0,-0.0014862299820144198,-0.008293169982883264,0.0,0.0,0.0,0.0,0.28674646824113015
deduplicated,5S_rRNA,0.23076923076923075,0.0,9273,0.04412923561859733,0.0,0.15000000000000002,0.72306696861857,0.06653725870807721,0.0006607594769427981,-0.00016518986923569953,0.002884802709466651,0.2936482260325677,0.008950717135770517,0.0005989988369448149,0.00017281923959083952,0.0020810808151248967,0.17199380734921813,0.07186559448670399,0.275227152636197,-0.16129032258064516,-0.36363636363636365,-0.02857142857142857,0.007009597756928718
deduplicated,5S_rRNA,0.23076923076923075,1.0,9273,0.0,-0.005632360471070186,0.005042016806722782,0.27563895179553544,0.44376145799633343,0.0,-0.0020812186447980484,0.0,0.42715410331068693,0.42370322441496816,-0.00029738329701412046,-0.002782478105738108,0.0,-0.00023653795510347742,-0.0028900564375030635,0.0,0.0,0.0,0.0,0.4231640245875121
deduplicated,5S_rRNA,0.5,0.0,9273,0.04499242915855506,0.0,0.14842767295597487,0.7338509651676911,0.06092958050253424,0.0008532292034990098,-7.833641931348826e-05,0.003929614140298271,0.27013911355548365,0.008627197239296884,0.0008718820433140292,0.00022268013954969312,0.0032792641274921497,0.1760408393555613,0.07233656786472104,0.2798722354604068,-0.16129032258064516,-0.36363636363636365,-0.02857142857142857,0.006686077860455084
deduplicated,5S_rRNA,0.5,1.0,9273,0.0,0.0,0.0,0.18224954168014668,0.636147956432654,0.0,-0.0004540821054582521,0.0,0.28674646824113015,0.6238542003666558,0.0,-0.0011431065000004604,0.0,0.0,-0.0004008612302397463,0.0,0.0,0.0,0.0,0.6235306804701822
deduplicated,5S_rRNA,0.75,0.0,9273,0.044901065449010624,0.0,0.1470588235294117,0.7377332039253748,0.059204141054674864,0.0009614015097564451,-4.06448990651672e-05,0.004826653493249976,0.26108055645422196,0.008519357273805673,0.001000695432366801,0.0002453903059998034,0.0043816058873325505,0.1765050235113558,0.07233831157426635,0.28173952702559224,-0.16129032258064516,-0.36363636363636365,-0.02857142857142857,0.006578237894963874
deduplicated,5S_rRNA,0.75,1.0,9273,0.0,0.0,0.0,0.10244796721665049,0.7882023077752615,0.0,0.0,0.0,0.17038714547611344,0.7829181494661922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827024695352097
deduplicated,5S_rRNA,0.9090909090909091,0.0,9273,0.04513888888888884,0.0,0.1435028248587571,0.7382724037528308,0.05747870160681549,0.0010326164364050706,-1.5781582892763872e-05,0.00527530923114625,0.2531003990078723,0.008842877170279305,0.001063280732305163,0.0002522410616684986,0.005055297763375085,0.1765400688225843,0.07247565267150896,0.2821767116518529,-0.16129032258064516,-0.36363636363636365,-0.02857142857142857,0.006578237894963874
deduplicated,5S_rRNA,0.9090909090909091,1.0,9273,0.0,0.0,0.0,0.05187102340127251,0.9002480319206297,0.0,0.0,0.0,0.08238973363528523,0.8981990725762968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980912326108056
deduplicated,5S_rRNA,1.0,0.0,9273,0.044505494505494514,0.0,0.14084507042253525,0.7338509651676911,0.05747870160681549,0.0010864841373315962,0.0,0.005555925211258235,0.24695352097487328,0.008627197239296884,0.0010998337147829062,0.000257753401757504,0.005398746770900206,0.17656259125185267,0.07247565267150896,0.28227425977582776,-0.16129032258064516,-0.3611111111111111,-0.02857142857142857,0.006578237894963874
deduplicated,5S_rRNA,1.0,1.0,9273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,RNaseP,0.0,0.0,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,RNaseP,0.0,1.0,31,-0.07726075504828789,-0.19533794378995617,-0.014927935744383308,0.12903225806451613,0.0,1.025894079513881e-05,-0.00434503241198764,0.001777758291711656,0.4838709677419355,0.0,-0.00125291585146805,-0.00490463094103691,-0.0003524169976039502,-0.1760219055018679,-0.3028852807769813,-0.09730146110027116,0.20481927710843373,0.05402930402930403,0.4008295625942685,0.0
